Year,Make,Model,Used/New,Price,ConsumerRating,ConsumerReviews,Drivetrain,MinMPG,MaxMPG,FuelType,Mileage
2019,infiniti,qx50essential,certified,39488,4.7,87,awd,24,30,gasoline,16000
2014,hyundai,velosterturbo,used,9599,4.5,42,fwd,24,33,gasoline,129720
2015,ford,mustanggtpremium,used,22499,4.8,276,rwd,15,25,gasoline,74639
2019,bmw,x1xdrive28i,used,31990,4.7,17,awd,22,31,gasoline,34843
2020,cadillac,xt6premiumluxuryawd,used,47092,4.6,51,awd,17,24,gasoline,36627
2019,subaru,forestertouring,used,33499,4.7,279,awd,26,33,gasoline,15767
2019,honda,cr-vex-l,used,32477,4.8,540,awd,27,33,gasoline,19624
2016,bmw,340ixdrive,used,25856,4.6,17,awd,22,33,gasoline,50986
2019,mercedes-benz,glc300base4matic,certified,37490,4.6,72,awd,22,27,gasoline,38634
2020,land,roverrangeroverevoquese,used,49900,4.1,16,awd,20,27,gasoline,19268
2021,subaru,outbacklimitedxt,certified,36795,4.8,81,awd,23,30,gasoline,15009
2019,jeep,grandcherokeelimited,certified,38921,4.8,224,4wd,18,25,gasoline,18658
2021,jeep,wranglerunlimitedsport,used,46877,4.9,46,4wd,17,23,gasoline,10575
2020,kia,sorentolx,used,27431,4.7,76,fwd,19,26,gasoline,49148
2015,bmw,328i,used,19999,4.7,107,rwd,23,35,gasoline,35876
2015,mercedes-benz,slk-classslk250,used,32995,4.8,14,rwd,22,32,gasoline,35720
2020,tesla,modelyperformance,used,70814,3.7,10,awd,116,106,electric,12182
2019,mercedes-benz,gls450base4matic,used,47496,5.0,10,awd,16,22,gasoline,47019
2019,bmw,x5xdrive40i,certified,55332,4.7,55,awd,20,26,gasoline,47289
2021,ram,1500limited,used,56975,4.8,92,4wd,15,21,gasoline,18469
2019,bmw,330i,used,36998,4.9,30,rwd,26,36,gasoline,34556
2019,audi,rs52.9t,used,64500,4.8,11,awd,17,26,gasoline,19053
2020,toyota,tacomatrdoffroad,used,38749,4.7,123,4wd,18,22,gasoline,48416
2013,bmw,x3xdrive28i,used,17124,4.2,82,awd,21,28,gasoline,81300
2017,subaru,outback2.5ilimited,used,24998,4.8,367,awd,25,32,gasoline,86267
2018,audi,a62.0tquattrosport,used,29992,4.7,23,awd,22,31,gasoline,68405
2018,toyota,rav4le,used,25793,4.8,770,fwd,23,30,gasoline,44701
2020,gmc,yukonslt,used,46477,4.9,16,4wd,15,21,gasoline,67584
2020,kia,sorentolx,used,29995,4.7,76,fwd,19,26,gasoline,31153
2021,toyota,tundrasr5,used,47941,4.9,32,rwd,13,17,gasoline,16258
2021,honda,cr-vex-l,used,37674,4.9,109,fwd,28,34,gasoline,16993
2020,toyota,rav4le,used,32000,4.7,166,fwd,27,35,gasoline,16011
2016,acura,rdxbase,used,23165,4.8,61,fwd,20,29,gasoline,82103
2021,nissan,roguesv,certified,34880,4.7,94,fwd,26,34,gasoline,11766
2016,jeep,grandcherokeelaredo,used,22980,4.7,135,4wd,18,25,gasoline,84046
2020,infiniti,qx60pure,used,34239,4.8,39,awd,19,26,gasoline,49938
2020,infiniti,qx60luxe,used,37777,4.8,39,fwd,20,27,gasoline,37321
2021,nissan,roguesv,used,35525,4.7,94,fwd,26,34,gasoline,13424
2017,jaguar,f-pace35tr-sport,used,42998,4.7,59,awd,18,23,gasoline,39261
2018,lexus,gx460base,used,41900,4.6,36,4wd,15,18,gasoline,39637
2019,nissan,roguesl,certified,28901,4.7,255,fwd,26,33,gasoline,20371
2021,mazda,cx-5grandtouring,used,31795,4.8,84,fwd,25,31,gasoline,35482
2018,chevrolet,suburbanlt,used,39103,4.9,44,4wd,15,22,gasoline,84466
2010,mazda,mazda3isport,used,6998,4.6,120,fwd,24,33,gasoline,135380
2021,tesla,modelylongrange,used,70619,4.0,15,awd,131,117,electric,27599
2017,ford,expeditionellimited,used,25999,4.8,51,rwd,15,20,gasoline,92759
2017,kia,fortelx,used,14900,4.8,593,fwd,29,38,gasoline,55089
2014,mercedes-benz,e-classe350,used,17191,4.8,176,rwd,21,30,gasoline,104906
2017,mercedes-benz,gls450base4matic,used,37795,4.9,37,awd,19,22,gasoline,72706
2020,nissan,roguesports,used,22885,4.7,67,fwd,25,32,gasoline,48141
2016,jeep,wranglerunlimitedrubicon,used,35575,4.5,161,4wd,16,21,gasoline,47971
2019,bmw,x6xdrive35i,used,56983,4.0,8,awd,18,24,gasoline,27579
2019,mazda,cx-5touring,used,27940,4.8,230,fwd,25,31,gasoline,15100
2019,acura,rdxbase,certified,36999,4.3,217,fwd,22,28,gasoline,20083
2019,acura,rdxa-spec,used,41395,4.3,217,awd,21,26,gasoline,32335
2018,nissan,roguesl,used,27421,4.7,415,awd,25,32,gasoline,26813
2018,subaru,outback2.5ilimited,used,27293,4.7,445,awd,25,32,gasoline,65908
2018,ford,explorerlimited,used,35610,4.8,265,fwd,19,27,gasoline,38176
2020,kia,telluridesx,used,50840,4.8,211,fwd,20,26,gasoline,33014
2007,cadillac,dts,used,8000,4.6,61,fwd,17,25,gasoline,69750
2019,honda,cr-vex,certified,28946,4.8,540,awd,27,33,gasoline,37513
2020,nissan,muranosv,used,29461,4.9,76,fwd,20,28,gasoline,48158
2019,honda,pilotex-l,used,34993,4.8,223,awd,18,26,gasoline,37715
2008,chevrolet,silverado2500ltzh/dcrewcab,used,25000,4.5,28,4wd,0,0,diesel,226000
2017,nissan,muranosl,used,30489,4.8,206,awd,21,28,gasoline,36675
2019,cadillac,xt4premiumluxury,used,38240,4.2,107,fwd,24,30,gasoline,28086
2021,porsche,macangts,used,91661,4.9,3,awd,17,22,gasoline,12357
2019,mercedes-benz,amggle434maticcoupe,used,64000,5.0,10,awd,17,22,gasoline,56712
2020,gmc,yukonslt,used,45001,4.9,16,4wd,15,21,gasoline,59229
2019,buick,enclaveessence,used,34999,4.6,63,fwd,18,26,gasoline,33687
2020,gmc,yukonslt,used,52484,4.9,16,rwd,15,22,gasoline,36309
2019,ford,f-150lariat,used,31995,4.8,425,4wd,19,24,gasoline,37000
2019,lincoln,navigatorreserve,used,64999,4.8,10,4wd,16,21,gasoline,39413
2019,mercedes-benz,c-classc3004matic,used,36974,4.8,40,awd,22,33,gasoline,47832
2019,ford,f-150xlt,used,38987,4.8,425,4wd,18,23,gasoline,41434
2019,lexus,rx350350,used,47725,4.8,102,fwd,20,28,gasoline,14183
2019,mazda,cx-5grandtouring,used,32708,4.8,230,fwd,25,31,gasoline,13456
2019,lexus,gx460base,used,42739,4.7,24,4wd,15,18,gasoline,39765
2020,subaru,outbacklimitedxt,used,37923,4.7,215,awd,23,30,gasoline,35180
2013,ford,focustitanium,used,8000,3.7,315,fwd,26,36,gasoline,100000
2018,bmw,m2base,used,52180,4.9,16,rwd,18,26,gasoline,33546
2018,dodge,durangor/t,used,41492,4.8,146,awd,14,22,gasoline,59636
2020,toyota,corollale,used,18500,4.7,233,fwd,30,38,gasoline,28033
2021,ram,1500bighorn,used,37048,4.8,92,rwd,20,25,gasoline,13192
2019,volvo,xc60t5momentum,used,36989,4.9,82,awd,20,27,gasoline,30631
2020,mercedes-benz,glb250base,used,37890,4.1,32,fwd,23,30,gasoline,26816
2019,nissan,muranosl,certified,33422,4.9,96,fwd,20,28,gasoline,70120
2018,jeep,wranglerunlimitedsahara,used,39984,4.6,208,4wd,17,23,gasoline,60208
2019,mazda,cx-9grandtouring,used,34239,5.0,52,fwd,22,28,gasoline,25136
2019,bmw,540ixdrive,used,43595,4.9,17,awd,21,29,gasoline,36464
2019,bmw,x5xdrive40i,certified,59590,4.7,55,awd,20,26,gasoline,14625
2018,mercedes-benz,c-classc3004matic,certified,39881,4.8,66,awd,22,30,gasoline,18754
2019,jeep,grandcherokeesummit,used,40800,4.8,224,4wd,18,25,gasoline,58579
2020,honda,pilottouring8-passenger,certified,45997,4.3,151,awd,19,26,gasoline,20418
2019,honda,cr-vex,used,32002,4.8,540,awd,27,33,gasoline,11190
2019,jeep,grandcherokeelimited,certified,36988,4.8,224,4wd,18,25,gasoline,30415
2021,honda,pilotex-l,used,44995,4.8,63,awd,19,26,gasoline,11037
2019,toyota,tundrasr5,used,49995,4.8,126,4wd,13,17,gasoline,34760
2019,jeep,cherokeelimited,certified,24989,4.6,568,fwd,22,31,gasoline,33148
2020,jeep,grandcherokeelimited,used,36995,4.8,150,4wd,18,25,gasoline,18989
2020,bmw,x3xdrive30i,used,35500,4.9,51,awd,24,29,gasoline,52765
2003,mercedes-benz,sl-classsl500roadster,used,22999,4.4,43,rwd,15,22,gasoline,21725
2020,chevrolet,traverseltcloth,used,39937,4.9,112,awd,17,25,gasoline,10801
2019,subaru,crosstrek2.0ilimited,certified,28838,4.7,205,awd,27,33,gasoline,32767
2021,audi,rs52dr2.9tfsiqtro,used,87895,4.9,2,awd,18,25,gasoline,6256
2020,mercedes-benz,glc300base4matic,certified,45490,4.8,35,awd,21,28,gasoline,12281
2017,honda,cr-vex-l,used,25964,4.8,803,awd,27,33,gasoline,67411
2019,mercedes-benz,gls4504matic,certified,55989,5.0,10,awd,16,22,gasoline,35623
2019,chrysler,pacificatouring-l,used,32480,4.7,86,fwd,19,28,gasoline,25569
2020,jeep,grandcherokeelimited,used,47900,4.8,150,4wd,18,25,gasoline,15277
2017,audi,q73.0tpremiumplus,used,41595,4.7,72,awd,19,25,gasoline,21907
2018,mercedes-benz,c-classc300,used,29750,4.8,66,rwd,24,33,gasoline,45156
2020,lexus,gx460base,used,56995,4.9,22,4wd,15,19,gasoline,19030
2019,mercedes-benz,c-classc300,certified,33769,4.8,40,rwd,23,34,gasoline,19956
2019,mercedes-benz,gla250base4matic,used,33900,4.6,33,awd,23,31,e85 flex fuel,11731
2019,kia,optimalx,used,22287,4.8,149,fwd,24,33,gasoline,40938
2019,toyota,4runnerlimited,used,46250,4.8,189,4wd,17,20,gasoline,15502
2016,subaru,impreza2.0ipremium,used,14200,4.5,56,awd,28,37,gasoline,90642
2021,subaru,outbacklimited,certified,35450,4.8,81,awd,26,33,gasoline,17043
2016,toyota,tundra1794,used,44457,4.8,108,4wd,13,17,gasoline,52042
2019,mercedes-benz,c-classc3004matic,used,35495,4.8,40,awd,22,33,gasoline,31934
2018,volvo,xc60t6momentum,certified,41962,4.8,117,awd,21,27,gasoline,34220
2019,volvo,xc60t6momentum,used,44968,4.9,82,awd,19,27,gasoline,25450
2019,volvo,xc90t5momentum,used,44961,4.7,69,fwd,21,29,gasoline,32930
2020,chevrolet,traversehighcountry,used,51994,4.9,112,awd,17,25,gasoline,32801
2014,mercedes-benz,e-classe3504matic,used,20902,4.8,176,awd,21,29,gasoline,76861
2021,honda,pilotspecialedition,used,39999,4.8,63,fwd,20,27,gasoline,14116
2019,jeep,grandcherokeelimited,used,35998,4.8,224,4wd,18,25,gasoline,34550
2020,mitsubishi,mirageg4le,used,17450,5.0,6,fwd,35,41,gasoline,30912
2018,lexus,gx460base,used,46997,4.6,36,4wd,15,18,gasoline,37345
2019,maserati,ghiblisq4,used,47880,4.9,3,awd,16,24,gasoline,38773
2017,toyota,rav4xle,used,27900,4.8,591,fwd,23,30,gasoline,14781
2019,kia,sorentolx,used,26995,4.7,256,fwd,22,29,gasoline,33563
2020,kia,tellurideex,used,41250,4.8,211,awd,19,24,gasoline,67475
2021,bmw,x3xdrive30i,used,43425,4.7,29,awd,23,29,gasoline,16466
2018,infiniti,q503.0tluxe,used,26495,4.7,78,rwd,20,29,gasoline,86963
2018,infiniti,q503.0tluxe,used,24000,4.7,78,awd,19,27,gasoline,54209
2019,acura,mdx3.5l,used,35533,4.6,63,awd,19,26,gasoline,47602
2020,lexus,gx460base,used,55771,4.9,22,4wd,15,19,gasoline,38734
2021,gmc,yukondenali,used,82998,4.0,24,4wd,14,19,gasoline,28150
2020,bmw,x3xdrive30i,used,45887,4.9,51,awd,24,29,gasoline,21228
2019,toyota,tundrasr5,used,48056,4.8,126,4wd,13,17,gasoline,31103
2021,mercedes-benz,gla250base4matic,used,38995,4.9,19,awd,24,33,gasoline,19000
2019,lincoln,navigatorlselect,used,51962,4.5,6,rwd,16,22,gasoline,62653
2020,dodge,durangor/t,used,45000,4.9,46,awd,14,22,gasoline,49582
2018,lexus,es350base,used,33995,4.9,56,fwd,21,30,gasoline,28847
2020,hyundai,elantrasel,used,17549,4.8,134,fwd,30,40,gasoline,48001
2018,bmw,x5xdrive35i,used,37900,4.8,66,awd,18,24,gasoline,45763
2020,lexus,gx460luxury,used,66377,4.9,22,4wd,15,19,gasoline,34020
2019,lexus,rx350350,used,44639,4.8,102,awd,19,26,gasoline,17127
2018,bmw,x1xdrive28i,used,28995,4.8,79,awd,22,31,gasoline,61612
2019,bmw,430ixdrive,certified,42995,4.9,8,awd,22,32,gasoline,33135
2013,lincoln,mkzbase,used,19461,4.6,59,fwd,22,33,gasoline,26464
2011,mazda,mazda3ssport,used,7999,4.5,81,fwd,22,29,gasoline,116017
2018,nissan,roguesl,used,23147,4.7,415,awd,25,32,gasoline,56517
2020,honda,civiclx,used,25671,4.9,169,fwd,30,38,gasoline,32758
2020,subaru,ascenttouring7-passenger,used,43999,4.8,83,awd,20,26,gasoline,20335
2020,nissan,muranosv,used,26739,4.9,76,fwd,20,28,gasoline,48544
2019,buick,enclaveessence,used,40998,4.6,63,awd,17,25,gasoline,27649
2019,ford,f-150xlt,used,38998,4.8,425,4wd,18,23,gasoline,54983
2019,mercedes-benz,g-classg5504matic,used,149999,4.3,5,awd,13,17,gasoline,38750
2019,lexus,es350fsport,used,38481,4.6,121,fwd,22,31,gasoline,57521
2019,ford,f-150xlt,used,38000,4.8,425,4wd,18,23,gasoline,70841
2019,ford,f-150xlt,used,38004,4.8,425,4wd,18,23,gasoline,35250
2020,audi,q545prestige,used,45995,4.8,30,awd,22,28,gasoline,41412
2020,jeep,grandcherokeelimited,used,37450,4.8,150,4wd,18,25,gasoline,35606
2020,chevrolet,traverseltcloth,used,36600,4.9,112,fwd,18,27,gasoline,34820
2019,bmw,740ixdrive,certified,59900,4.5,2,awd,20,29,gasoline,35631
2021,nissan,roguesv,used,34302,4.7,94,awd,25,32,gasoline,14807
2019,ford,flexsel,used,29995,4.8,50,awd,16,22,gasoline,46386
2019,mercedes-benz,c-classc3004matic,used,34299,4.8,40,awd,22,33,gasoline,35935
2019,mercedes-benz,c-classc3004matic,used,56999,4.8,40,awd,21,29,gasoline,14716
2019,chevrolet,traxlt,used,21700,4.3,151,fwd,26,31,gasoline,21964
2019,audi,q755premiumplus,used,40330,4.7,44,awd,19,25,gasoline,57891
2019,honda,cr-vex-l,used,29249,4.8,540,fwd,28,34,gasoline,35398
2021,honda,pilotex-l,used,40018,4.8,63,awd,19,26,gasoline,16248
2020,lexus,rx350base,used,41711,4.8,76,fwd,20,27,gasoline,36612
2019,mazda,cx-9grandtouring,used,34980,5.0,52,fwd,22,28,gasoline,32459
2019,honda,passportex-l,used,35213,4.7,102,fwd,20,25,gasoline,41260
2021,land,roverrangeroverp525hsewestminster,used,123949,5.0,2,4wd,16,21,gasoline,15582
2019,honda,cr-vtouring,certified,35650,4.8,540,awd,27,33,gasoline,31098
2020,bmw,x3xdrive30i,used,49998,4.9,51,awd,24,29,gasoline,13132
2020,toyota,camryse,used,24995,4.8,142,fwd,28,39,gasoline,59136
2013,bmw,328ixdrive,used,13484,4.6,159,awd,22,33,gasoline,106830
2019,volvo,xc60t5momentum,used,38000,4.9,82,awd,20,27,gasoline,38987
2020,mercedes-benz,glc3004maticcoupe,certified,56970,4.8,35,awd,21,28,gasoline,31083
2018,chevrolet,silverado1500lt,used,35385,4.6,349,4wd,17,22,gasoline,44800
2019,jeep,grandcherokeelimited,used,32852,4.8,224,rwd,19,26,gasoline,15824
2019,jeep,wranglerunlimitedsahara,certified,42500,4.6,109,4wd,17,23,gasoline,14648
2018,mercedes-benz,c-classc300,certified,29792,4.8,66,rwd,24,33,gasoline,45479
2020,mercedes-benz,gla250base,certified,32495,4.9,13,fwd,24,34,gasoline,13222
2006,toyota,4runnerlimited,used,16663,4.7,103,rwd,18,22,gasoline,89249
2020,land,roverrangerovervelars,used,59982,4.3,13,4wd,21,27,gasoline,14910
2019,bmw,330i,used,34589,4.9,30,rwd,26,36,gasoline,22205
2018,mercedes-benz,gle350base4matic,certified,43371,4.7,51,awd,18,22,gasoline,19399
2018,infiniti,qx30premium,used,25495,4.3,37,awd,21,30,gasoline,49515
2019,ford,edgetitanium,certified,32385,4.7,193,awd,21,28,gasoline,40657
2014,honda,odysseyex-l,used,17485,4.6,129,fwd,19,28,gasoline,118850
2019,mercedes-benz,amggle434maticcoupe,used,59800,5.0,10,awd,17,22,gasoline,38424
2020,mercedes-benz,amgg63base,used,219000,4.1,3,awd,13,15,gasoline,6500
2018,mercedes-benz,gls450base4matic,used,54994,4.8,13,awd,17,22,gasoline,17927
2019,nissan,roguesl,used,24499,4.7,255,awd,25,32,gasoline,17225
2006,jeep,wranglerunlimitedrubicon,used,14995,4.3,66,4wd,15,19,gasoline,93440
2019,lexus,rx350350,used,41777,4.8,102,awd,19,26,gasoline,19388
2019,infiniti,qx50essential,certified,34588,4.7,87,fwd,24,31,gasoline,48290
2019,subaru,foresterbase(cvt),used,23988,4.7,279,awd,26,33,gasoline,57527
2019,mercedes-benz,glc300base4matic,used,38500,4.6,72,awd,22,27,gasoline,37626
2018,acura,tlxtechnology,used,27892,4.7,83,fwd,23,33,gasoline,46234
2018,cadillac,escaladeesvluxury,used,58774,5.0,11,rwd,14,23,gasoline,49109
2020,acura,mdx3.5ltechnology&a-specpkgs,used,47995,4.9,50,awd,19,25,gasoline,13804
2019,jeep,wranglersport,used,34422,4.8,50,4wd,17,25,gasoline,35610
2018,audi,s43.0tpremiumplus,used,41999,4.8,19,awd,21,30,gasoline,53526
2021,tesla,modelylongrange,used,71255,4.0,15,awd,131,117,electric,21708
2020,chevrolet,traxls,certified,18947,4.5,100,fwd,26,31,gasoline,11725
2020,nissan,rogues,used,24094,4.8,133,fwd,26,33,gasoline,42484
2020,jaguar,e-pacese,used,46494,4.9,1,awd,21,28,gasoline,11400
2018,bmw,x5xdrive35i,used,46998,4.8,66,awd,18,24,gasoline,45332
2020,honda,odysseyex-lw/navigation/res,used,35500,4.7,53,fwd,19,28,gasoline,12050
2021,tesla,modelylongrange,used,67995,4.0,15,awd,131,117,electric,35058
2020,bmw,x7xdrive40i,used,68749,4.9,22,awd,20,25,gasoline,34108
2015,acura,mdx3.5ltechnologypackage,used,25875,4.7,63,awd,18,27,gasoline,86876
2017,genesis,g905.0ultimate,used,38417,4.8,52,rwd,16,24,gasoline,45630
2019,infiniti,qx80luxe,used,44900,4.8,26,awd,13,19,gasoline,65403
2021,volvo,s60t5momentum,certified,34968,5.0,11,fwd,23,34,gasoline,22229
2021,mitsubishi,outlandersport2.0se,used,25999,4.9,13,4wd,23,29,gasoline,15996
2016,porsche,cayennes,used,39995,4.8,39,awd,17,24,gasoline,71106
2020,lincoln,mkzreserve,used,42500,4.8,12,fwd,20,31,gasoline,35785
2021,honda,cr-vex-l,certified,36244,4.9,109,fwd,28,34,gasoline,13047
2022,toyota,corollale,used,27854,5.0,2,fwd,30,38,gasoline,16983
2019,bmw,330ixdrive,used,35880,4.9,30,awd,25,34,gasoline,31620
2021,nissan,roguesv,used,33492,4.7,94,fwd,26,34,gasoline,11922
2005,lexus,es330base(a5),used,4998,4.7,83,fwd,21,29,gasoline,227000
2021,mercedes-benz,gle3504matic,used,64998,4.8,17,awd,19,26,gasoline,15312
2021,bmw,x3sdrive30i,used,45266,4.7,29,rwd,25,29,gasoline,16211
2015,mercedes-benz,s-classs550,used,47991,4.9,68,rwd,17,26,gasoline,48491
2020,cadillac,xt6premiumluxuryfwd,used,49180,4.6,51,fwd,18,25,gasoline,35064
2020,acura,mdx3.5l,used,38500,4.9,50,fwd,20,27,gasoline,37815
2020,ford,explorerxlt,used,37991,4.5,248,rwd,21,28,gasoline,19692
2019,mazda,cx-9touring,used,32199,5.0,52,awd,20,26,gasoline,27261
2021,tesla,model3standardrangeplus,used,56472,3.0,1,rwd,150,133,electric,15595
2020,toyota,camry,used,28900,4.8,142,fwd,28,39,gasoline,19976
2021,kia,sorentos,used,37900,4.8,52,fwd,24,29,gasoline,11770
2019,audi,q52.0tpremiumplus,used,40995,4.7,42,awd,22,27,gasoline,16264
2018,bmw,530ixdrive,used,36333,4.8,18,awd,23,33,gasoline,25581
2019,acura,rdxbase,used,34457,4.3,217,awd,21,27,gasoline,25465
2021,toyota,rav4le,certified,32500,4.8,102,awd,27,34,gasoline,19614
2019,audi,sq53.0tpremium,used,50553,4.8,7,awd,19,24,gasoline,16740
2020,cadillac,xt5premiumluxury,used,41733,4.8,23,awd,21,26,gasoline,41287
2019,bmw,330i,used,38997,4.9,30,rwd,26,36,gasoline,18937
2017,infiniti,qx50base,used,26992,4.7,69,awd,17,24,gasoline,48771
2019,cadillac,xt4sport,used,38999,4.2,107,awd,22,29,gasoline,32389
2021,mercedes-benz,e-classe3504matic,used,64513,4.7,7,awd,22,30,gasoline,10843
2019,honda,pilotex-l,certified,35900,4.8,223,awd,18,26,gasoline,42093
2018,toyota,rav4le,used,25460,4.8,770,fwd,23,30,gasoline,82704
2019,hyundai,santafeultimate2.0t,used,29993,4.8,204,fwd,20,25,gasoline,63884
2019,buick,encorepreferred,used,23999,4.7,182,fwd,25,30,gasoline,19843
2020,jeep,grandcherokeelimited,used,42576,4.8,150,4wd,18,25,gasoline,17167
2018,lexus,rx350,used,43613,4.8,90,fwd,20,27,gasoline,17093
2018,gmc,terraindenali,used,32425,4.6,258,fwd,22,28,gasoline,57272
2019,jeep,grandcherokeealtitude,used,33995,4.8,224,4wd,18,25,gasoline,32120
2021,kia,telluridesx,used,48208,4.9,91,fwd,20,26,gasoline,37255
2019,cadillac,xt5luxury,used,41980,4.6,94,awd,18,25,gasoline,16652
2019,kia,sorentolx,used,26345,4.7,256,fwd,22,29,gasoline,48859
2021,lexus,gx460base,used,59283,4.6,8,4wd,15,19,gasoline,11586
2018,toyota,rav4le,used,28000,4.8,770,awd,22,28,gasoline,44020
2021,volkswagen,tiguan2.0tse,used,31480,4.7,15,fwd,23,29,gasoline,14132
2016,toyota,rav4hybridlimited,used,27900,4.7,36,awd,34,31,hybrid,52770
2019,bmw,x5xdrive40i,used,55987,4.7,55,awd,20,26,gasoline,30572
2021,volvo,s60t6inscription,used,44000,5.0,11,awd,21,32,gasoline,19490
2015,subaru,forester2.5ipremium,used,17339,4.5,252,awd,24,32,gasoline,87281
2021,bmw,x5xdrive40i,used,63300,4.8,26,awd,21,25,gasoline,14486
2020,bentley,bentaygadesignedition,certified,236556,5.0,1,awd,14,23,gasoline,786
2019,volvo,s90t6momentum,used,34500,4.9,8,awd,21,31,gasoline,37229
2019,mercedes-benz,gla250base4matic,used,38998,4.6,33,awd,23,31,e85 flex fuel,13801
2019,hyundai,konasel,used,24993,4.8,142,awd,25,30,gasoline,12552
2019,ford,edgest,used,35000,4.7,193,awd,19,26,gasoline,36975
2020,toyota,corollase,used,23952,4.7,233,fwd,31,40,gasoline,19532
2019,mercedes-benz,amgglc43base4matic,used,52977,4.9,7,awd,19,25,gasoline,14210
2017,mercedes-benz,gls450base4matic,used,44995,4.9,37,awd,19,22,gasoline,36888
2019,lexus,gx460base,used,47998,4.7,24,4wd,15,18,gasoline,35452
2019,cadillac,xt4premiumluxury,used,37295,4.2,107,fwd,24,30,gasoline,19622
2019,jeep,grandcherokeelimited,used,33888,4.8,224,rwd,19,26,gasoline,15490
2019,bmw,x5xdrive40i,used,53298,4.7,55,awd,20,26,gasoline,51130
2019,honda,pilotex-l,used,40900,4.8,223,awd,18,26,gasoline,17815
2018,volkswagen,atlas3.6lsew/technology,used,28040,4.7,228,awd,17,23,gasoline,68282
2017,ford,f-150xl,used,21995,4.8,568,4wd,17,23,e85 flex fuel,87552
2016,subaru,impreza2.0ipremium,used,12499,4.5,56,awd,28,37,gasoline,50829
2019,honda,pilotex,used,34900,4.8,223,awd,18,26,gasoline,35129
2019,bmw,m550ixdrive,used,52495,4.5,3,awd,18,25,gasoline,29618
2019,porsche,911carrera4s,used,135500,4.9,13,awd,20,28,gasoline,9250
2017,bmw,m2base,used,50710,4.9,18,rwd,18,26,gasoline,16189
2017,mercedes-benz,amgg63base,used,104495,4.8,3,awd,12,14,gasoline,54698
2020,acura,mdx3.5l,used,40595,4.9,50,awd,19,26,gasoline,38304
2019,audi,q83.0tpremiumplus,used,56899,4.8,27,awd,17,22,gasoline,36939
2020,mitsubishi,outlandersport,used,20798,4.9,36,fwd,24,30,gasoline,17224
2019,volvo,xc60t6inscription,used,42000,4.9,82,awd,19,27,gasoline,18109
2016,bmw,x3xdrive28i,used,17777,4.6,56,awd,21,28,gasoline,98960
2011,bmw,328ixdrive,used,7999,4.5,229,awd,17,26,gasoline,107987
2017,bmw,x5xdrive35i,used,36221,4.7,77,awd,18,24,gasoline,66395
2019,subaru,crosstrek2.0ipremium,used,28488,4.7,205,awd,27,33,gasoline,12457
2017,bmw,x5xdrive35i,used,38952,4.7,77,awd,18,24,gasoline,37371
2019,audi,q83.0tpremium,used,59991,4.8,27,awd,17,22,gasoline,19200
2019,mercedes-benz,gls450base4matic,used,49900,5.0,10,awd,16,22,gasoline,78769
2021,honda,pilotex-l,used,39877,4.8,63,awd,19,26,gasoline,15329
2019,honda,pilotex-l,used,33950,4.8,223,awd,18,26,gasoline,41907
2019,lexus,rx350fsport,used,39888,4.8,102,fwd,20,28,gasoline,35348
2019,mercedes-benz,gls450base4matic,used,52998,5.0,10,awd,16,22,gasoline,50362
2017,bmw,x3xdrive28i,used,28990,4.8,89,awd,21,28,gasoline,45623
2019,bmw,x3xdrive30i,used,37388,4.7,99,awd,22,29,gasoline,18302
2022,toyota,highlanderhybridlimited,used,52955,5.0,2,awd,35,34,hybrid,29994
2021,tesla,modelylongrange,used,72995,4.0,15,awd,131,117,electric,24419
2020,chevrolet,malibult,certified,21889,4.8,53,fwd,29,36,gasoline,19237
